contig1	contig2	nr_links_inward_Sample118	nr_links_outward_Sample118	nr_links_inline_Sample118	nr_links_inward_or_outward_Sample118	read_count_contig1_Sample118	read_count_contig2_Sample118	nr_links_inward_Sample120	nr_links_outward_Sample120	nr_links_inline_Sample120	nr_links_inward_or_outward_Sample120	read_count_contig1_Sample120	read_count_contig2_Sample120	nr_links_inward_Sample127	nr_links_outward_Sample127	nr_links_inline_Sample127	nr_links_inward_or_outward_Sample127	read_count_contig1_Sample127	read_count_contig2_Sample127	nr_links_inward_Sample134	nr_links_outward_Sample134	nr_links_inline_Sample134	nr_links_inward_or_outward_Sample134	read_count_contig1_Sample134	read_count_contig2_Sample134	nr_links_inward_Sample177	nr_links_outward_Sample177	nr_links_inline_Sample177	nr_links_inward_or_outward_Sample177	read_count_contig1_Sample177	read_count_contig2_Sample177	nr_links_inward_Sample215	nr_links_outward_Sample215	nr_links_inline_Sample215	nr_links_inward_or_outward_Sample215	read_count_contig1_Sample215	read_count_contig2_Sample215	nr_links_inward_Sample230	nr_links_outward_Sample230	nr_links_inline_Sample230	nr_links_inward_or_outward_Sample230	read_count_contig1_Sample230	read_count_contig2_Sample230	nr_links_inward_Sample234	nr_links_outward_Sample234	nr_links_inline_Sample234	nr_links_inward_or_outward_Sample234	read_count_contig1_Sample234	read_count_contig2_Sample234	nr_links_inward_Sample244	nr_links_outward_Sample244	nr_links_inline_Sample244	nr_links_inward_or_outward_Sample244	read_count_contig1_Sample244	read_count_contig2_Sample244	nr_links_inward_Sample261	nr_links_outward_Sample261	nr_links_inline_Sample261	nr_links_inward_or_outward_Sample261	read_count_contig1_Sample261	read_count_contig2_Sample261	nr_links_inward_Sample263	nr_links_outward_Sample263	nr_links_inline_Sample263	nr_links_inward_or_outward_Sample263	read_count_contig1_Sample263	read_count_contig2_Sample263	nr_links_inward_Sample290	nr_links_outward_Sample290	nr_links_inline_Sample290	nr_links_inward_or_outward_Sample290	read_count_contig1_Sample290	read_count_contig2_Sample290	nr_links_inward_Sample302	nr_links_outward_Sample302	nr_links_inline_Sample302	nr_links_inward_or_outward_Sample302	read_count_contig1_Sample302	read_count_contig2_Sample302	nr_links_inward_Sample321	nr_links_outward_Sample321	nr_links_inline_Sample321	nr_links_inward_or_outward_Sample321	read_count_contig1_Sample321	read_count_contig2_Sample321	nr_links_inward_Sample330	nr_links_outward_Sample330	nr_links_inline_Sample330	nr_links_inward_or_outward_Sample330	read_count_contig1_Sample330	read_count_contig2_Sample330	nr_links_inward_Sample343	nr_links_outward_Sample343	nr_links_inline_Sample343	nr_links_inward_or_outward_Sample343	read_count_contig1_Sample343	read_count_contig2_Sample343
contig-1210000000	contig-1280000000	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	5	0	10	6	0	0	0	0	0	0	0	0	1	0	3	7	0	0	0	0	5	2	0	0	0	0	0	0	0	0	1	0	2	2	0	0	2	0	10	4
contig-4342000000	contig-74000000	0	0	0	0	3	121	0	0	0	0	9	168	0	0	0	0	1	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	193	0	0	0	0	0	0	0	0	0	0	7	166	0	0	0	0	2	45	0	0	0	0	1	16	0	0	0	0	1	51	0	0	0	0	6	210	0	0	0	0	9	234	0	0	0	0	7	163	0	0	0	1	2	63
contig-71000000	contig-2616000000	0	0	0	0	26	2	0	0	0	0	0	0	0	0	0	1	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	2	0	0	0	0	0	0	0	0	0	0	20	1	0	0	0	1	46	1	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	1	0	0	0	1	102	2
contig-1832000000	contig-2180000000	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	6
contig-727000000	contig-1497000000	0	0	0	0	5	1	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	11	5	0	0	1	0	1	1	0	0	0	0	0	0	0	0	2	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	13	12
contig-727000000	contig-4939000000	0	0	0	0	5	1551	0	0	1	0	5	3653	0	0	0	0	2	2457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3121	0	0	0	0	0	0	0	0	0	0	4	3615	0	0	0	0	11	831	0	0	0	0	1	263	0	0	0	0	0	0	0	0	0	0	6	3149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	13	1374
contig-4934000000	contig-717000000	0	0	0	0	261	132	0	0	0	0	415	262	2	0	0	0	334	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	248	0	0	0	0	0	0	0	0	0	0	464	291	0	0	0	0	233	48	0	0	0	0	53	22	0	0	0	0	166	60	0	0	0	0	487	259	0	0	0	0	501	308	0	0	0	0	361	196	1	0	0	0	355	93
contig-4934000000	contig-4054000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	53	1	0	0	1	0	166	1	0	0	1	0	487	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	355	1
contig-4934000000	contig-2816000000	0	0	1	0	261	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	464	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	361	1	0	0	1	0	355	1
contig-1833000000	contig-4911000000	0	0	0	0	0	0	0	0	0	0	2	1382	0	0	0	1	1	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	625	0	0	0	0	1	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	910	0	0	0	3	5	883
contig-758000000	contig-3394000000	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	11	2
contig-1650000000	contig-1717000000	0	0	1	0	3	3	0	0	0	0	0	0	0	0	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	5	6	0	0	1	0	2	4	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	13	9
contig-1650000000	contig-203000000	0	0	0	0	3	20	0	0	0	0	0	0	0	0	0	0	4	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	5	24	0	0	0	0	2	7	0	0	0	0	2	4	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	13	31
contig-3409000000	contig-3960000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	5
contig-1317000000	contig-2943000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1
contig-1654000000	contig-4941000000	0	0	0	0	2	1883	0	0	0	0	6	4421	0	0	0	0	3	3048	0	0	0	0	8	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4042	0	0	0	0	0	0	0	0	0	0	2	4398	0	0	0	0	12	1204	0	0	0	0	0	0	0	0	0	0	2	1217	0	0	0	0	4	4087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	15	1743
contig-1654000000	contig-2086000000	0	0	0	0	2	4	0	0	0	0	6	1	0	0	0	0	3	2	0	0	0	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	2	12	8	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	6
contig-1654000000	contig-1989000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	15	7
contig-383000000	contig-2668000000	0	0	0	0	8	3	0	0	1	0	7	3	0	0	1	0	17	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	1	0	0	0	0	0	0	0	0	1	0	3	1	0	0	2	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	25	6
contig-383000000	contig-233000000	0	0	0	0	8	9	0	0	0	0	7	18	0	0	0	0	17	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	22	25	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	6	14	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	25	49
contig-278000000	contig-3759000000	0	0	0	0	0	0	0	0	0	1	13	1	0	0	0	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	1
contig-278000000	contig-4913000000	0	0	0	0	11	489	0	0	0	0	13	1194	0	0	0	0	8	820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	991	0	0	0	0	0	0	0	0	0	0	4	1245	0	0	0	0	27	289	0	0	0	0	2	84	0	0	0	0	2	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	724	0	0	1	0	30	450
contig-2108000000	contig-4936000000	0	0	0	0	0	0	0	0	0	0	6	1268	0	0	1	0	1	869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	347	0	0	0	0	0	0	0	0	0	0	2	333	0	0	0	0	5	1056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	545
contig-450000000	contig-1680000000	0	0	0	0	0	0	0	0	0	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	5	1	0	0	0	3	9	5	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	2	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	15	6
contig-450000000	contig-4920000000	0	0	1	0	6	905	0	0	0	0	7	2106	0	0	0	0	6	1572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1937	0	0	0	0	0	0	0	0	0	0	5	2248	0	0	1	0	9	614	0	0	0	0	3	163	0	0	1	0	5	605	0	0	0	0	10	2047	0	0	0	0	0	0	0	0	0	0	3	1476	0	0	2	0	15	874
contig-450000000	contig-2174000000	0	0	2	0	6	2	0	0	1	0	7	2	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	2	0	0	3	0	9	4	0	0	0	0	3	2	0	0	1	0	5	1	0	0	0	0	10	1	0	0	0	0	0	0	0	0	1	0	3	3	0	0	4	0	15	6
contig-2117000000	contig-4915000000	0	0	0	0	5	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	350	0	0	0	0	1	83	0	0	0	0	0	0	0	0	0	0	1	1069	0	0	0	0	0	0	0	0	0	0	1	669	0	0	0	1	3	475
contig-2117000000	contig-2256000000	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	3	6
contig-878000000	contig-1842000000	0	0	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	6
contig-878000000	contig-1101000000	0	0	0	0	3	4	0	0	0	0	7	1	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	7	0	8	7	0	0	0	0	0	0	0	0	0	0	3	3	0	0	2	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	17	7
contig-281000000	contig-1071000000	0	0	0	3	9	6	0	0	0	0	11	1	0	0	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	9	0	0	0	1	9	2	0	0	0	0	0	0	0	0	0	1	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	24	10
contig-4908000000	contig-1107000000	0	0	0	0	0	0	0	0	1	0	1185	3	0	0	0	0	840	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1105	2	0	0	0	0	0	0	0	0	0	0	1141	3	0	0	0	0	304	9	0	0	0	0	0	0	0	0	1	0	334	3	0	0	1	0	1100	5	0	0	0	0	0	0	0	0	0	0	776	1	0	0	2	0	488	11
contig-4908000000	contig-333000000	0	0	0	0	508	13	0	0	0	0	1185	4	0	0	0	0	840	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1105	7	0	0	0	0	0	0	0	0	0	0	1141	4	0	0	0	0	304	18	0	0	0	0	83	6	0	0	0	1	334	2	0	0	0	1	1100	14	0	0	0	0	0	0	0	0	0	0	776	1	0	0	0	1	488	28
contig-4908000000	contig-246000000	0	0	0	2	508	13	0	0	0	0	1185	7	0	0	0	1	840	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1105	2	0	0	0	0	0	0	0	0	0	0	1141	6	0	0	0	0	304	27	0	0	0	0	83	7	0	0	0	0	334	8	0	0	0	0	1100	20	0	0	0	0	0	0	0	0	0	0	776	10	0	0	0	2	488	38
contig-4908000000	contig-903000000	0	0	0	0	508	6	0	0	1	0	1185	7	0	0	0	0	840	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1105	1	0	0	0	0	0	0	0	0	0	0	1141	2	0	0	0	0	304	8	0	0	0	0	83	5	0	0	0	0	334	3	0	0	0	0	1100	9	0	0	0	0	0	0	0	0	0	0	776	5	0	0	1	0	488	6
contig-4908000000	contig-49000000	0	0	0	0	508	128	0	0	0	0	1185	333	0	0	0	0	840	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1105	255	0	0	0	0	0	0	1	0	0	0	1141	243	0	0	0	0	304	92	0	0	0	0	83	23	0	0	0	0	334	70	0	0	0	0	1100	292	0	0	0	0	1244	371	0	0	0	0	776	204	1	0	0	0	488	130
contig-4908000000	contig-2148000000	0	0	0	0	508	1	0	0	0	0	0	0	0	0	0	0	840	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1105	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	3	0	0	0	0	83	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	776	2	0	0	0	1	488	7
contig-4908000000	contig-1336000000	0	0	0	0	508	6	0	0	0	0	1185	10	0	0	0	0	840	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1105	1	0	0	0	0	0	0	0	0	0	0	1141	2	0	0	0	0	304	10	0	0	0	0	0	0	0	0	0	0	334	2	0	0	0	0	1100	8	0	0	0	0	0	0	0	0	0	0	776	2	0	0	0	1	488	23
contig-1250000000	contig-2494000000	0	0	0	0	2	1	0	0	0	0	2	1	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	11	7
contig-1250000000	contig-213000000	0	0	0	1	2	10	0	0	0	1	2	14	0	0	0	1	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	0	2	10	0	0	0	0	7	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	1	11	27
contig-3070000000	contig-504000000	0	0	0	1	3	6	0	0	0	1	1	11	0	0	0	0	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	29
contig-1333000000	contig-1649000000	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	8
contig-2652000000	contig-2345000000	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	6
contig-1936000000	contig-364000000	0	0	0	2	2	137	0	0	0	0	4	289	0	0	0	0	2	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	236	0	0	0	0	0	0	0	0	0	0	2	269	0	0	0	1	7	161	0	0	0	0	2	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	184
contig-2439000000	contig-947000000	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	1	10	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	2	3	0	0	1	0	8	20
contig-2439000000	contig-2034000000	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	1	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	8	7
contig-681000000	contig-4935000000	0	0	0	5	6	390	0	0	0	0	1	731	0	0	0	0	5	578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	601	0	0	0	0	0	0	0	0	0	1	1	718	0	0	0	4	10	341	0	0	0	2	3	111	0	0	0	0	1	220	0	0	0	3	8	777	0	0	0	0	0	0	0	0	0	0	2	502	0	0	0	4	17	520
contig-320000000	contig-2693000000	0	0	0	0	0	0	0	0	0	0	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	2	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	21	1
contig-2923000000	contig-4375000000	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	12	14	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	14	0	0	0	2	4	8
contig-2015000000	contig-2913000000	0	0	0	0	3	1	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	3
contig-1704000000	contig-1263000000	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	8	0	0	0	0	1	1	0	0	0	0	4	4	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	7
contig-3101000000	contig-1693000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	52
contig-1616000000	contig-1697000000	0	0	0	1	4	9	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	8	2	0	0	0	1	1	1	0	0	0	0	1	3	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	1	7	5	0	0	0	3	8	11
contig-3132000000	contig-2027000000	0	0	0	0	1	5	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	11
contig-793000000	contig-1891000000	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	2	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	5	19	11
contig-793000000	contig-1578000000	0	0	0	0	8	2	0	0	0	0	4	3	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	12	4	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	3	19	8
contig-793000000	contig-4940000000	0	0	0	0	8	1804	0	0	0	0	4	4346	0	0	0	0	4	2878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4235	0	0	0	0	10	1033	0	0	0	0	0	0	0	0	0	0	1	1122	0	0	0	0	12	4033	0	0	0	0	0	0	0	0	0	0	4	2751	0	0	1	0	19	1487
contig-1555000000	contig-68000000	0	0	0	0	2	226	0	0	0	0	4	581	0	0	1	0	1	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	140	0	0	0	0	1	46	0	0	0	0	2	159	0	0	1	0	1	568	0	0	0	0	0	0	0	0	0	0	2	379	0	0	2	0	3	227
contig-2178000000	contig-2112000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
contig-3625000000	contig-1627000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	1	1	17
